 {'change': -963906, 'currency': 'USD', 'filingDate': '2024-02-20', 'id': '0001018724-24-000024', 'isDerivative': False, 'name': 'BEZOS JEFFREY P', 'share': 938324879, 'source': 'sec', 'symbol': 'AMZN', 'transactionCode': 'S', 'transactionDate': '2024-02-20', 'transactionPrice': 167.0782}
 {'change': -11500, 'currency': 'USD', 'filingDate': '2023-11-14', 'id': '0001062993-23-020838', 'isDerivative': False, 'name': 'Althoff Judson', 'share': 142986, 'source': 'sec', 'symbol': 'MSFT', 'transactionCode': 'S', 'transactionDate': '2023-11-13', 'transactionPrice': 367.377}
 {'change': 4357, 'currency': 'USD', 'filingDate': '2024-02-01', 'id': '0001127602-24-002917', 'isDerivative': False, 'name': 'GAWEL SCOTT', 'share': 5700, 'source': 'sec', 'symbol': 'INTC', 'transactionCode': 'M', 'transactionDate': '2024-01-30', 'transactionPrice': 0}
 {'change': -66483, 'currency': 'USD', 'filingDate': '2023-10-03', 'id': '0000320193-23-000093', 'isDerivative': False, 'name': 'WILLIAMS JEFFREY E', 'share': 559602, 'source': 'sec', 'symbol': 'AAPL', 'transactionCode': 'F', 'transactionDate': '2023-10-01', 'transactionPrice': 171.21}
 {'change': -3750, 'currency': 'USD', 'filingDate': '2023-08-08', 'id': '0001771340-23-000006', 'isDerivative': False, 'name': 'Kirkhorn Zachary', 'share': 193790, 'source': 'sec', 'symbol': 'TSLA', 'transactionCode': 'S', 'transactionDate': '2023-08-04', 'transactionPrice': 261}
 {'change': -9659, 'currency': 'USD', 'filingDate': '2024-02-20', 'id': '0001018724-24-000032', 'isDerivative': True, 'name': 'Herrington Douglas J', 'share': 169128, 'source': 'sec', 'symbol': 'AMZN', 'transactionCode': 'M', 'transactionDate': '2024-02-15', 'transactionPrice': 0}
 {'change': -5107, 'currency': 'USD', 'filingDate': '2023-12-27', 'id': '0001209191-23-059848', 'isDerivative': False, 'name': 'Porat Ruth', 'share': 41200, 'source': 'sec', 'symbol': 'GOOGL', 'transactionCode': 'F', 'transactionDate': '2023-12-25', 'transactionPrice': 142.72}
 {'change': -11500, 'currency': 'USD', 'filingDate': '2023-11-14', 'id': '0001062993-23-020838', 'isDerivative': False, 'name': 'Althoff Judson', 'share': 142986, 'source': 'sec', 'symbol': 'MSFT', 'transactionCode': 'S', 'transactionDate': '2023-11-13', 'transactionPrice': 367.377}
 {'change': 4357, 'currency': 'USD', 'filingDate': '2024-02-01', 'id': '0001127602-24-002917', 'isDerivative': False, 'name': 'GAWEL SCOTT', 'share': 5700, 'source': 'sec', 'symbol': 'INTC', 'transactionCode': 'M', 'transactionDate': '2024-01-30', 'transactionPrice': 0}
 {'change': -66483, 'currency': 'USD', 'filingDate': '2023-10-03', 'id': '0000320193-23-000093', 'isDerivative': False, 'name': 'WILLIAMS JEFFREY E', 'share': 559602, 'source': 'sec', 'symbol': 'AAPL', 'transactionCode': 'F', 'transactionDate': '2023-10-01', 'transactionPrice': 171.21}
 {'change': -3750, 'currency': 'USD', 'filingDate': '2023-08-08', 'id': '0001771340-23-000006', 'isDerivative': False, 'name': 'Kirkhorn Zachary', 'share': 193790, 'source': 'sec', 'symbol': 'TSLA', 'transactionCode': 'S', 'transactionDate': '2023-08-04', 'transactionPrice': 261}
 {'change': -9659, 'currency': 'USD', 'filingDate': '2024-02-20', 'id': '0001018724-24-000032', 'isDerivative': True, 'name': 'Herrington Douglas J', 'share': 169128, 'source': 'sec', 'symbol': 'AMZN', 'transactionCode': 'M', 'transactionDate': '2024-02-15', 'transactionPrice': 0}
 {'change': -5107, 'currency': 'USD', 'filingDate': '2023-12-27', 'id': '0001209191-23-059848', 'isDerivative': False, 'name': 'Porat Ruth', 'share': 41200, 'source': 'sec', 'symbol': 'GOOGL', 'transactionCode': 'F', 'transactionDate': '2023-12-25', 'transactionPrice': 142.72}
 {'change': -11500, 'currency': 'USD', 'filingDate': '2023-11-14', 'id': '0001062993-23-020838', 'isDerivative': False, 'name': 'Althoff Judson', 'share': 142986, 'source': 'sec', 'symbol': 'MSFT', 'transactionCode': 'S', 'transactionDate': '2023-11-13', 'transactionPrice': 367.377}
 {'change': 4357, 'currency': 'USD', 'filingDate': '2024-02-01', 'id': '0001127602-24-002917', 'isDerivative': False, 'name': 'GAWEL SCOTT', 'share': 5700, 'source': 'sec', 'symbol': 'INTC', 'transactionCode': 'M', 'transactionDate': '2024-01-30', 'transactionPrice': 0}
 {'change': -66483, 'currency': 'USD', 'filingDate': '2023-10-03', 'id': '0000320193-23-000093', 'isDerivative': False, 'name': 'WILLIAMS JEFFREY E', 'share': 559602, 'source': 'sec', 'symbol': 'AAPL', 'transactionCode': 'F', 'transactionDate': '2023-10-01', 'transactionPrice': 171.21}
 {'change': -3750, 'currency': 'USD', 'filingDate': '2023-08-08', 'id': '0001771340-23-000006', 'isDerivative': False, 'name': 'Kirkhorn Zachary', 'share': 193790, 'source': 'sec', 'symbol': 'TSLA', 'transactionCode': 'S', 'transactionDate': '2023-08-04', 'transactionPrice': 261}
 {'change': -9659, 'currency': 'USD', 'filingDate': '2024-02-20', 'id': '0001018724-24-000032', 'isDerivative': True, 'name': 'Herrington Douglas J', 'share': 169128, 'source': 'sec', 'symbol': 'AMZN', 'transactionCode': 'M', 'transactionDate': '2024-02-15', 'transactionPrice': 0}
 {'change': -5107, 'currency': 'USD', 'filingDate': '2023-12-27', 'id': '0001209191-23-059848', 'isDerivative': False, 'name': 'Porat Ruth', 'share': 41200, 'source': 'sec', 'symbol': 'GOOGL', 'transactionCode': 'F', 'transactionDate': '2023-12-25', 'transactionPrice': 142.72}
 {'change': -11500, 'currency': 'USD', 'filingDate': '2023-11-14', 'id': '0001062993-23-020838', 'isDerivative': False, 'name': 'Althoff Judson', 'share': 142986, 'source': 'sec', 'symbol': 'MSFT', 'transactionCode': 'S', 'transactionDate': '2023-11-13', 'transactionPrice': 367.377}
 {'change': 4357, 'currency': 'USD', 'filingDate': '2024-02-01', 'id': '0001127602-24-002917', 'isDerivative': False, 'name': 'GAWEL SCOTT', 'share': 5700, 'source': 'sec', 'symbol': 'INTC', 'transactionCode': 'M', 'transactionDate': '2024-01-30', 'transactionPrice': 0}
 {'change': -66483, 'currency': 'USD', 'filingDate': '2023-10-03', 'id': '0000320193-23-000093', 'isDerivative': False, 'name': 'WILLIAMS JEFFREY E', 'share': 559602, 'source': 'sec', 'symbol': 'AAPL', 'transactionCode': 'F', 'transactionDate': '2023-10-01', 'transactionPrice': 171.21}
 {'change': -3750, 'currency': 'USD', 'filingDate': '2023-08-08', 'id': '0001771340-23-000006', 'isDerivative': False, 'name': 'Kirkhorn Zachary', 'share': 193790, 'source': 'sec', 'symbol': 'TSLA', 'transactionCode': 'S', 'transactionDate': '2023-08-04', 'transactionPrice': 261}
 {'change': -9659, 'currency': 'USD', 'filingDate': '2024-02-20', 'id': '0001018724-24-000032', 'isDerivative': True, 'name': 'Herrington Douglas J', 'share': 169128, 'source': 'sec', 'symbol': 'AMZN', 'transactionCode': 'M', 'transactionDate': '2024-02-15', 'transactionPrice': 0}
 {'change': -5107, 'currency': 'USD', 'filingDate': '2023-12-27', 'id': '0001209191-23-059848', 'isDerivative': False, 'name': 'Porat Ruth', 'share': 41200, 'source': 'sec', 'symbol': 'GOOGL', 'transactionCode': 'F', 'transactionDate': '2023-12-25', 'transactionPrice': 142.72}
 {'change': -11500, 'currency': 'USD', 'filingDate': '2023-11-14', 'id': '0001062993-23-020838', 'isDerivative': False, 'name': 'Althoff Judson', 'share': 142986, 'source': 'sec', 'symbol': 'MSFT', 'transactionCode': 'S', 'transactionDate': '2023-11-13', 'transactionPrice': 367.377}
 {'change': 4357, 'currency': 'USD', 'filingDate': '2024-02-01', 'id': '0001127602-24-002917', 'isDerivative': False, 'name': 'GAWEL SCOTT', 'share': 5700, 'source': 'sec', 'symbol': 'INTC', 'transactionCode': 'M', 'transactionDate': '2024-01-30', 'transactionPrice': 0}
 {'change': -66483, 'currency': 'USD', 'filingDate': '2023-10-03', 'id': '0000320193-23-000093', 'isDerivative': False, 'name': 'WILLIAMS JEFFREY E', 'share': 559602, 'source': 'sec', 'symbol': 'AAPL', 'transactionCode': 'F', 'transactionDate': '2023-10-01', 'transactionPrice': 171.21}
 {'change': -3750, 'currency': 'USD', 'filingDate': '2023-08-08', 'id': '0001771340-23-000006', 'isDerivative': False, 'name': 'Kirkhorn Zachary', 'share': 193790, 'source': 'sec', 'symbol': 'TSLA', 'transactionCode': 'S', 'transactionDate': '2023-08-04', 'transactionPrice': 261}
 {'change': -9659, 'currency': 'USD', 'filingDate': '2024-02-20', 'id': '0001018724-24-000032', 'isDerivative': True, 'name': 'Herrington Douglas J', 'share': 169128, 'source': 'sec', 'symbol': 'AMZN', 'transactionCode': 'M', 'transactionDate': '2024-02-15', 'transactionPrice': 0}
 {'change': -5107, 'currency': 'USD', 'filingDate': '2023-12-27', 'id': '0001209191-23-059848', 'isDerivative': False, 'name': 'Porat Ruth', 'share': 41200, 'source': 'sec', 'symbol': 'GOOGL', 'transactionCode': 'F', 'transactionDate': '2023-12-25', 'transactionPrice': 142.72}
 {'change': -11500, 'currency': 'USD', 'filingDate': '2023-11-14', 'id': '0001062993-23-020838', 'isDerivative': False, 'name': 'Althoff Judson', 'share': 142986, 'source': 'sec', 'symbol': 'MSFT', 'transactionCode': 'S', 'transactionDate': '2023-11-13', 'transactionPrice': 367.377}
 {'change': 4357, 'currency': 'USD', 'filingDate': '2024-02-01', 'id': '0001127602-24-002917', 'isDerivative': False, 'name': 'GAWEL SCOTT', 'share': 5700, 'source': 'sec', 'symbol': 'INTC', 'transactionCode': 'M', 'transactionDate': '2024-01-30', 'transactionPrice': 0}
 {'change': -66483, 'currency': 'USD', 'filingDate': '2023-10-03', 'id': '0000320193-23-000093', 'isDerivative': False, 'name': 'WILLIAMS JEFFREY E', 'share': 559602, 'source': 'sec', 'symbol': 'AAPL', 'transactionCode': 'F', 'transactionDate': '2023-10-01', 'transactionPrice': 171.21}
 {'change': -3750, 'currency': 'USD', 'filingDate': '2023-08-08', 'id': '0001771340-23-000006', 'isDerivative': False, 'name': 'Kirkhorn Zachary', 'share': 193790, 'source': 'sec', 'symbol': 'TSLA', 'transactionCode': 'S', 'transactionDate': '2023-08-04', 'transactionPrice': 261}
 {'change': -9659, 'currency': 'USD', 'filingDate': '2024-02-20', 'id': '0001018724-24-000032', 'isDerivative': True, 'name': 'Herrington Douglas J', 'share': 169128, 'source': 'sec', 'symbol': 'AMZN', 'transactionCode': 'M', 'transactionDate': '2024-02-15', 'transactionPrice': 0}
 {'change': -5107, 'currency': 'USD', 'filingDate': '2023-12-27', 'id': '0001209191-23-059848', 'isDerivative': False, 'name': 'Porat Ruth', 'share': 41200, 'source': 'sec', 'symbol': 'GOOGL', 'transactionCode': 'F', 'transactionDate': '2023-12-25', 'transactionPrice': 142.72}
 {'change': -11500, 'currency': 'USD', 'filingDate': '2023-11-14', 'id': '0001062993-23-020838', 'isDerivative': False, 'name': 'Althoff Judson', 'share': 142986, 'source': 'sec', 'symbol': 'MSFT', 'transactionCode': 'S', 'transactionDate': '2023-11-13', 'transactionPrice': 367.377}
 {'change': 4357, 'currency': 'USD', 'filingDate': '2024-02-01', 'id': '0001127602-24-002917', 'isDerivative': False, 'name': 'GAWEL SCOTT', 'share': 5700, 'source': 'sec', 'symbol': 'INTC', 'transactionCode': 'M', 'transactionDate': '2024-01-30', 'transactionPrice': 0}
 {'change': -66483, 'currency': 'USD', 'filingDate': '2023-10-03', 'id': '0000320193-23-000093', 'isDerivative': False, 'name': 'WILLIAMS JEFFREY E', 'share': 559602, 'source': 'sec', 'symbol': 'AAPL', 'transactionCode': 'F', 'transactionDate': '2023-10-01', 'transactionPrice': 171.21}
 {'change': -3750, 'currency': 'USD', 'filingDate': '2023-08-08', 'id': '0001771340-23-000006', 'isDerivative': False, 'name': 'Kirkhorn Zachary', 'share': 193790, 'source': 'sec', 'symbol': 'TSLA', 'transactionCode': 'S', 'transactionDate': '2023-08-04', 'transactionPrice': 261}
 {'change': -9659, 'currency': 'USD', 'filingDate': '2024-02-20', 'id': '0001018724-24-000032', 'isDerivative': True, 'name': 'Herrington Douglas J', 'share': 169128, 'source': 'sec', 'symbol': 'AMZN', 'transactionCode': 'M', 'transactionDate': '2024-02-15', 'transactionPrice': 0}
 {'change': -5107, 'currency': 'USD', 'filingDate': '2023-12-27', 'id': '0001209191-23-059848', 'isDerivative': False, 'name': 'Porat Ruth', 'share': 41200, 'source': 'sec', 'symbol': 'GOOGL', 'transactionCode': 'F', 'transactionDate': '2023-12-25', 'transactionPrice': 142.72}
 {'change': -11500, 'currency': 'USD', 'filingDate': '2023-11-14', 'id': '0001062993-23-020838', 'isDerivative': False, 'name': 'Althoff Judson', 'share': 142986, 'source': 'sec', 'symbol': 'MSFT', 'transactionCode': 'S', 'transactionDate': '2023-11-13', 'transactionPrice': 367.377}
 {'change': 4357, 'currency': 'USD', 'filingDate': '2024-02-01', 'id': '0001127602-24-002917', 'isDerivative': False, 'name': 'GAWEL SCOTT', 'share': 5700, 'source': 'sec', 'symbol': 'INTC', 'transactionCode': 'M', 'transactionDate': '2024-01-30', 'transactionPrice': 0}
 {'change': -66483, 'currency': 'USD', 'filingDate': '2023-10-03', 'id': '0000320193-23-000093', 'isDerivative': False, 'name': 'WILLIAMS JEFFREY E', 'share': 559602, 'source': 'sec', 'symbol': 'AAPL', 'transactionCode': 'F', 'transactionDate': '2023-10-01', 'transactionPrice': 171.21}
 {'change': -3750, 'currency': 'USD', 'filingDate': '2023-08-08', 'id': '0001771340-23-000006', 'isDerivative': False, 'name': 'Kirkhorn Zachary', 'share': 193790, 'source': 'sec', 'symbol': 'TSLA', 'transactionCode': 'S', 'transactionDate': '2023-08-04', 'transactionPrice': 261}
 {'change': -9659, 'currency': 'USD', 'filingDate': '2024-02-20', 'id': '0001018724-24-000032', 'isDerivative': True, 'name': 'Herrington Douglas J', 'share': 169128, 'source': 'sec', 'symbol': 'AMZN', 'transactionCode': 'M', 'transactionDate': '2024-02-15', 'transactionPrice': 0}
 {'change': -5107, 'currency': 'USD', 'filingDate': '2023-12-27', 'id': '0001209191-23-059848', 'isDerivative': False, 'name': 'Porat Ruth', 'share': 41200, 'source': 'sec', 'symbol': 'GOOGL', 'transactionCode': 'F', 'transactionDate': '2023-12-25', 'transactionPrice': 142.72}
 {'change': -11500, 'currency': 'USD', 'filingDate': '2023-11-14', 'id': '0001062993-23-020838', 'isDerivative': False, 'name': 'Althoff Judson', 'share': 142986, 'source': 'sec', 'symbol': 'MSFT', 'transactionCode': 'S', 'transactionDate': '2023-11-13', 'transactionPrice': 367.377}
 {'change': 4357, 'currency': 'USD', 'filingDate': '2024-02-01', 'id': '0001127602-24-002917', 'isDerivative': False, 'name': 'GAWEL SCOTT', 'share': 5700, 'source': 'sec', 'symbol': 'INTC', 'transactionCode': 'M', 'transactionDate': '2024-01-30', 'transactionPrice': 0}
 {'change': -66483, 'currency': 'USD', 'filingDate': '2023-10-03', 'id': '0000320193-23-000093', 'isDerivative': False, 'name': 'WILLIAMS JEFFREY E', 'share': 559602, 'source': 'sec', 'symbol': 'AAPL', 'transactionCode': 'F', 'transactionDate': '2023-10-01', 'transactionPrice': 171.21}
 {'change': -3750, 'currency': 'USD', 'filingDate': '2023-08-08', 'id': '0001771340-23-000006', 'isDerivative': False, 'name': 'Kirkhorn Zachary', 'share': 193790, 'source': 'sec', 'symbol': 'TSLA', 'transactionCode': 'S', 'transactionDate': '2023-08-04', 'transactionPrice': 261}
 {'change': -9659, 'currency': 'USD', 'filingDate': '2024-02-20', 'id': '0001018724-24-000032', 'isDerivative': True, 'name': 'Herrington Douglas J', 'share': 169128, 'source': 'sec', 'symbol': 'AMZN', 'transactionCode': 'M', 'transactionDate': '2024-02-15', 'transactionPrice': 0}
 {'change': -5107, 'currency': 'USD', 'filingDate': '2023-12-27', 'id': '0001209191-23-059848', 'isDerivative': False, 'name': 'Porat Ruth', 'share': 41200, 'source': 'sec', 'symbol': 'GOOGL', 'transactionCode': 'F', 'transactionDate': '2023-12-25', 'transactionPrice': 142.72}
 {'change': -11500, 'currency': 'USD', 'filingDate': '2023-11-14', 'id': '0001062993-23-020838', 'isDerivative': False, 'name': 'Althoff Judson', 'share': 142986, 'source': 'sec', 'symbol': 'MSFT', 'transactionCode': 'S', 'transactionDate': '2023-11-13', 'transactionPrice': 367.377}
 {'change': 4357, 'currency': 'USD', 'filingDate': '2024-02-01', 'id': '0001127602-24-002917', 'isDerivative': False, 'name': 'GAWEL SCOTT', 'share': 5700, 'source': 'sec', 'symbol': 'INTC', 'transactionCode': 'M', 'transactionDate': '2024-01-30', 'transactionPrice': 0}
 {'change': -66483, 'currency': 'USD', 'filingDate': '2023-10-03', 'id': '0000320193-23-000093', 'isDerivative': False, 'name': 'WILLIAMS JEFFREY E', 'share': 559602, 'source': 'sec', 'symbol': 'AAPL', 'transactionCode': 'F', 'transactionDate': '2023-10-01', 'transactionPrice': 171.21}
 {'change': -3750, 'currency': 'USD', 'filingDate': '2023-08-08', 'id': '0001771340-23-000006', 'isDerivative': False, 'name': 'Kirkhorn Zachary', 'share': 193790, 'source': 'sec', 'symbol': 'TSLA', 'transactionCode': 'S', 'transactionDate': '2023-08-04', 'transactionPrice': 261}
 {'change': -9659, 'currency': 'USD', 'filingDate': '2024-02-20', 'id': '0001018724-24-000032', 'isDerivative': True, 'name': 'Herrington Douglas J', 'share': 169128, 'source': 'sec', 'symbol': 'AMZN', 'transactionCode': 'M', 'transactionDate': '2024-02-15', 'transactionPrice': 0}
 {'change': -5107, 'currency': 'USD', 'filingDate': '2023-12-27', 'id': '0001209191-23-059848', 'isDerivative': False, 'name': 'Porat Ruth', 'share': 41200, 'source': 'sec', 'symbol': 'GOOGL', 'transactionCode': 'F', 'transactionDate': '2023-12-25', 'transactionPrice': 142.72}
 {'change': -11500, 'currency': 'USD', 'filingDate': '2023-11-14', 'id': '0001062993-23-020838', 'isDerivative': False, 'name': 'Althoff Judson', 'share': 142986, 'source': 'sec', 'symbol': 'MSFT', 'transactionCode': 'S', 'transactionDate': '2023-11-13', 'transactionPrice': 367.377}
 {'change': 4357, 'currency': 'USD', 'filingDate': '2024-02-01', 'id': '0001127602-24-002917', 'isDerivative': False, 'name': 'GAWEL SCOTT', 'share': 5700, 'source': 'sec', 'symbol': 'INTC', 'transactionCode': 'M', 'transactionDate': '2024-01-30', 'transactionPrice': 0}
 {'change': -66483, 'currency': 'USD', 'filingDate': '2023-10-03', 'id': '0000320193-23-000093', 'isDerivative': False, 'name': 'WILLIAMS JEFFREY E', 'share': 559602, 'source': 'sec', 'symbol': 'AAPL', 'transactionCode': 'F', 'transactionDate': '2023-10-01', 'transactionPrice': 171.21}
 {'change': -3750, 'currency': 'USD', 'filingDate': '2023-08-08', 'id': '0001771340-23-000006', 'isDerivative': False, 'name': 'Kirkhorn Zachary', 'share': 193790, 'source': 'sec', 'symbol': 'TSLA', 'transactionCode': 'S', 'transactionDate': '2023-08-04', 'transactionPrice': 261}
 {'change': -9659, 'currency': 'USD', 'filingDate': '2024-02-20', 'id': '0001018724-24-000032', 'isDerivative': True, 'name': 'Herrington Douglas J', 'share': 169128, 'source': 'sec', 'symbol': 'AMZN', 'transactionCode': 'M', 'transactionDate': '2024-02-15', 'transactionPrice': 0}
 {'change': -5107, 'currency': 'USD', 'filingDate': '2023-12-27', 'id': '0001209191-23-059848', 'isDerivative': False, 'name': 'Porat Ruth', 'share': 41200, 'source': 'sec', 'symbol': 'GOOGL', 'transactionCode': 'F', 'transactionDate': '2023-12-25', 'transactionPrice': 142.72}
 {'change': -11500, 'currency': 'USD', 'filingDate': '2023-11-14', 'id': '0001062993-23-020838', 'isDerivative': False, 'name': 'Althoff Judson', 'share': 142986, 'source': 'sec', 'symbol': 'MSFT', 'transactionCode': 'S', 'transactionDate': '2023-11-13', 'transactionPrice': 367.377}
 {'change': 4357, 'currency': 'USD', 'filingDate': '2024-02-01', 'id': '0001127602-24-002917', 'isDerivative': False, 'name': 'GAWEL SCOTT', 'share': 5700, 'source': 'sec', 'symbol': 'INTC', 'transactionCode': 'M', 'transactionDate': '2024-01-30', 'transactionPrice': 0}
 {'change': -66483, 'currency': 'USD', 'filingDate': '2023-10-03', 'id': '0000320193-23-000093', 'isDerivative': False, 'name': 'WILLIAMS JEFFREY E', 'share': 559602, 'source': 'sec', 'symbol': 'AAPL', 'transactionCode': 'F', 'transactionDate': '2023-10-01', 'transactionPrice': 171.21}
 {'change': -3750, 'currency': 'USD', 'filingDate': '2023-08-08', 'id': '0001771340-23-000006', 'isDerivative': False, 'name': 'Kirkhorn Zachary', 'share': 193790, 'source': 'sec', 'symbol': 'TSLA', 'transactionCode': 'S', 'transactionDate': '2023-08-04', 'transactionPrice': 261}
 {'change': -9659, 'currency': 'USD', 'filingDate': '2024-02-20', 'id': '0001018724-24-000032', 'isDerivative': True, 'name': 'Herrington Douglas J', 'share': 169128, 'source': 'sec', 'symbol': 'AMZN', 'transactionCode': 'M', 'transactionDate': '2024-02-15', 'transactionPrice': 0}
 {'change': -5107, 'currency': 'USD', 'filingDate': '2023-12-27', 'id': '0001209191-23-059848', 'isDerivative': False, 'name': 'Porat Ruth', 'share': 41200, 'source': 'sec', 'symbol': 'GOOGL', 'transactionCode': 'F', 'transactionDate': '2023-12-25', 'transactionPrice': 142.72}
 {'change': -11500, 'currency': 'USD', 'filingDate': '2023-11-14', 'id': '0001062993-23-020838', 'isDerivative': False, 'name': 'Althoff Judson', 'share': 142986, 'source': 'sec', 'symbol': 'MSFT', 'transactionCode': 'S', 'transactionDate': '2023-11-13', 'transactionPrice': 367.377}
 {'change': 4357, 'currency': 'USD', 'filingDate': '2024-02-01', 'id': '0001127602-24-002917', 'isDerivative': False, 'name': 'GAWEL SCOTT', 'share': 5700, 'source': 'sec', 'symbol': 'INTC', 'transactionCode': 'M', 'transactionDate': '2024-01-30', 'transactionPrice': 0}
 {'change': -66483, 'currency': 'USD', 'filingDate': '2023-10-03', 'id': '0000320193-23-000093', 'isDerivative': False, 'name': 'WILLIAMS JEFFREY E', 'share': 559602, 'source': 'sec', 'symbol': 'AAPL', 'transactionCode': 'F', 'transactionDate': '2023-10-01', 'transactionPrice': 171.21}
 {'change': -3750, 'currency': 'USD', 'filingDate': '2023-08-08', 'id': '0001771340-23-000006', 'isDerivative': False, 'name': 'Kirkhorn Zachary', 'share': 193790, 'source': 'sec', 'symbol': 'TSLA', 'transactionCode': 'S', 'transactionDate': '2023-08-04', 'transactionPrice': 261}
 {'change': -9659, 'currency': 'USD', 'filingDate': '2024-02-20', 'id': '0001018724-24-000032', 'isDerivative': True, 'name': 'Herrington Douglas J', 'share': 169128, 'source': 'sec', 'symbol': 'AMZN', 'transactionCode': 'M', 'transactionDate': '2024-02-15', 'transactionPrice': 0}
 {'change': -5107, 'currency': 'USD', 'filingDate': '2023-12-27', 'id': '0001209191-23-059848', 'isDerivative': False, 'name': 'Porat Ruth', 'share': 41200, 'source': 'sec', 'symbol': 'GOOGL', 'transactionCode': 'F', 'transactionDate': '2023-12-25', 'transactionPrice': 142.72}
 {'change': -11500, 'currency': 'USD', 'filingDate': '2023-11-14', 'id': '0001062993-23-020838', 'isDerivative': False, 'name': 'Althoff Judson', 'share': 142986, 'source': 'sec', 'symbol': 'MSFT', 'transactionCode': 'S', 'transactionDate': '2023-11-13', 'transactionPrice': 367.377}
 {'change': 4357, 'currency': 'USD', 'filingDate': '2024-02-01', 'id': '0001127602-24-002917', 'isDerivative': False, 'name': 'GAWEL SCOTT', 'share': 5700, 'source': 'sec', 'symbol': 'INTC', 'transactionCode': 'M', 'transactionDate': '2024-01-30', 'transactionPrice': 0}
 {'change': -66483, 'currency': 'USD', 'filingDate': '2023-10-03', 'id': '0000320193-23-000093', 'isDerivative': False, 'name': 'WILLIAMS JEFFREY E', 'share': 559602, 'source': 'sec', 'symbol': 'AAPL', 'transactionCode': 'F', 'transactionDate': '2023-10-01', 'transactionPrice': 171.21}
 {'change': -3750, 'currency': 'USD', 'filingDate': '2023-08-08', 'id': '0001771340-23-000006', 'isDerivative': False, 'name': 'Kirkhorn Zachary', 'share': 193790, 'source': 'sec', 'symbol': 'TSLA', 'transactionCode': 'S', 'transactionDate': '2023-08-04', 'transactionPrice': 261}
 {'change': -9659, 'currency': 'USD', 'filingDate': '2024-02-20', 'id': '0001018724-24-000032', 'isDerivative': True, 'name': 'Herrington Douglas J', 'share': 169128, 'source': 'sec', 'symbol': 'AMZN', 'transactionCode': 'M', 'transactionDate': '2024-02-15', 'transactionPrice': 0}
 {'change': -5107, 'currency': 'USD', 'filingDate': '2023-12-27', 'id': '0001209191-23-059848', 'isDerivative': False, 'name': 'Porat Ruth', 'share': 41200, 'source': 'sec', 'symbol': 'GOOGL', 'transactionCode': 'F', 'transactionDate': '2023-12-25', 'transactionPrice': 142.72}
 {'change': -11500, 'currency': 'USD', 'filingDate': '2023-11-14', 'id': '0001062993-23-020838', 'isDerivative': False, 'name': 'Althoff Judson', 'share': 142986, 'source': 'sec', 'symbol': 'MSFT', 'transactionCode': 'S', 'transactionDate': '2023-11-13', 'transactionPrice': 367.377}
 {'change': 4357, 'currency': 'USD', 'filingDate': '2024-02-01', 'id': '0001127602-24-002917', 'isDerivative': False, 'name': 'GAWEL SCOTT', 'share': 5700, 'source': 'sec', 'symbol': 'INTC', 'transactionCode': 'M', 'transactionDate': '2024-01-30', 'transactionPrice': 0}
 {'change': -66483, 'currency': 'USD', 'filingDate': '2023-10-03', 'id': '0000320193-23-000093', 'isDerivative': False, 'name': 'WILLIAMS JEFFREY E', 'share': 559602, 'source': 'sec', 'symbol': 'AAPL', 'transactionCode': 'F', 'transactionDate': '2023-10-01', 'transactionPrice': 171.21}
 {'change': -3750, 'currency': 'USD', 'filingDate': '2023-08-08', 'id': '0001771340-23-000006', 'isDerivative': False, 'name': 'Kirkhorn Zachary', 'share': 193790, 'source': 'sec', 'symbol': 'TSLA', 'transactionCode': 'S', 'transactionDate': '2023-08-04', 'transactionPrice': 261}
 {'change': -9659, 'currency': 'USD', 'filingDate': '2024-02-20', 'id': '0001018724-24-000032', 'isDerivative': True, 'name': 'Herrington Douglas J', 'share': 169128, 'source': 'sec', 'symbol': 'AMZN', 'transactionCode': 'M', 'transactionDate': '2024-02-15', 'transactionPrice': 0}
 {'change': -5107, 'currency': 'USD', 'filingDate': '2023-12-27', 'id': '0001209191-23-059848', 'isDerivative': False, 'name': 'Porat Ruth', 'share': 41200, 'source': 'sec', 'symbol': 'GOOGL', 'transactionCode': 'F', 'transactionDate': '2023-12-25', 'transactionPrice': 142.72}
 {'change': -11500, 'currency': 'USD', 'filingDate': '2023-11-14', 'id': '0001062993-23-020838', 'isDerivative': False, 'name': 'Althoff Judson', 'share': 142986, 'source': 'sec', 'symbol': 'MSFT', 'transactionCode': 'S', 'transactionDate': '2023-11-13', 'transactionPrice': 367.377}
 {'change': 4357, 'currency': 'USD', 'filingDate': '2024-02-01', 'id': '0001127602-24-002917', 'isDerivative': False, 'name': 'GAWEL SCOTT', 'share': 5700, 'source': 'sec', 'symbol': 'INTC', 'transactionCode': 'M', 'transactionDate': '2024-01-30', 'transactionPrice': 0}
 {'change': -66483, 'currency': 'USD', 'filingDate': '2023-10-03', 'id': '0000320193-23-000093', 'isDerivative': False, 'name': 'WILLIAMS JEFFREY E', 'share': 559602, 'source': 'sec', 'symbol': 'AAPL', 'transactionCode': 'F', 'transactionDate': '2023-10-01', 'transactionPrice': 171.21}
